logon_frequency_daily,logoff_frequency_daily,failed_logon_ratio,after_hours_activity_ratio,weekend_activity_ratio,remote_logon_count,resource_access_count,file_copy_to_usb_bytes,email_sent_count,email_attachment_size,email_external_recipient_ratio,web_uncategorized_visits,web_download_bytes,privilege_escalation_attempts,unusual_machine_access_pattern,off_baseline_app_usage,sentiment_negative_score,concurrent_logon_count,geo_velocity_anomaly_score,Label,Attack_Type
1.0453,0.4423,0.1588,0.3896,1.1123,1.6016,1.6348,33.5599,1.4615,1.3244,1.0553,1.2202,3103.6594,0.0876,0.6926,1.1287,0.4469,1.0,1.4551,0,Benign
0.7311,0.5957,0.0767,2.5752,1.243,1.2974,0.9385,120.4662,0.8028,0.9991,1.4412,1.663,14719.5204,0.1332,0.72,1.3656,1.1483,1.0,0.9133,0,Benign
0.3546,1.2233,0.0445,0.9037,1.4282,0.8624,0.697,240.5654,0.6334,1.5829,0.8929,1.0481,6581.7162,0.1015,1.8839,1.9936,0.7173,1.0,1.8994,0,Benign
1.2731,0.903,0.1881,0.8277,0.4646,1.1521,0.556,2.7436,0.6061,1.0148,0.8113,0.6716,21061.2891,0.0729,0.29,0.9324,1.222,1.0,0.6589,0,Benign
1.1211,2.3494,0.1978,0.738,1.1931,0.2043,1.0858,42.4894,0.9205,0.6254,1.1575,0.7858,2823.8812,0.0583,1.828,1.2083,1.009,1.0,0.1975,0,Benign
0.8008,0.3127,0.1647,1.9386,1.691,1.1565,1.4564,12.8287,1.0608,1.7473,0.4893,1.0047,22248.5015,0.0345,0.9516,0.8384,1.695,1.0,1.038,0,Benign
0.2349,1.6435,0.0763,1.2328,1.2868,1.0493,0.1435,1612.5533,0.8407,0.7331,1.0783,0.8291,16197.6771,0.1161,1.0329,1.2929,0.4847,1.0,0.416,0,Benign
1.0218,1.1934,0.5386,1.5497,1.0166,1.0395,0.8249,129.369,0.7111,1.3339,1.3793,0.5238,11428.712,0.1675,7.6834,5.2847,5.1962,0.3446,0.9529,1,InsiderThreat_Sabotage
1.4688,1.7693,1.8818,1.6538,0.7971,0.4632,1.1409,62.8423,0.9979,1.4628,0.8691,1.232,136509.1956,0.9312,6.4637,4.9341,4.0268,1.0422,0.414,1,InsiderThreat_Sabotage
0.6564,1.4908,0.187,1.9605,2.1329,0.4973,0.1859,604.0616,0.5268,0.7998,0.3848,1.9035,17477.8686,0.1482,1.2744,0.4745,1.9757,1.0,1.8321,0,Benign
0.6658,0.2826,0.8853,0.6618,1.25,1.0761,0.7403,80.6695,2.1635,2.0323,1.2074,1.5055,17179.6106,1.3678,5.825,4.5718,4.8295,0.2004,1.6147,1,InsiderThreat_Sabotage
0.5065,0.4708,0.0841,0.6052,0.4255,1.7097,1.0554,5.1687,0.2437,1.1471,0.9916,0.5705,33085.0648,0.1758,0.7185,1.6208,0.9084,1.0,1.7112,0,Benign
0.9099,0.8254,0.1557,1.5319,0.457,0.9924,0.9159,54.3497,1.1733,1.0722,1.5278,0.762,21965.0776,0.1176,0.9547,1.3076,1.484,1.0,0.9502,0,Benign
1.2864,1.0651,0.1252,0.9745,0.5714,1.8757,1.3969,474.3523,1.4699,0.1131,0.0169,0.3735,17664.6192,0.0798,0.437,0.785,1.3212,1.0,1.0342,0,Benign
1.0726,1.1627,0.0869,0.0798,1.2701,1.6361,0.2119,1462.4913,0.8678,1.6312,1.3794,1.184,39612.6534,0.1334,0.8485,1.3473,0.7739,1.0,0.9234,0,Benign
1.5461,1.0579,0.2045,0.4492,1.0447,2.0255,1.7281,51.2697,1.1307,0.2546,1.2534,0.6889,2288.4506,0.1064,1.1958,0.4817,1.5566,1.0,1.3534,0,Benign
0.5986,0.2435,0.0166,1.1999,1.6663,0.8716,1.2688,138.4109,1.3299,0.0762,0.4021,1.4835,12814.6531,0.1588,1.0944,1.2388,1.3102,1.0,0.8366,0,Benign
1.3023,1.6378,0.0487,1.8304,1.4602,1.0442,0.8811,1462.4619,0.6534,0.0107,0.6847,1.0929,5014.8956,0.1251,0.9734,1.447,0.1875,1.0,1.3048,0,Benign
0.6905,1.6154,0.0847,0.9374,1.1665,0.8977,0.8252,51.0915,1.1958,0.8646,1.0329,1.3907,73600.2832,0.1184,0.8601,2.2934,1.3366,1.0,1.1643,0,Benign
1.2468,0.4465,0.1332,1.5133,1.4987,1.4088,1.5645,20.2621,0.7149,0.367,1.6678,1.6648,41600.339,0.0793,1.1205,1.304,0.6199,1.0,0.9715,0,Benign
1.0139,0.9333,0.0041,2.0327,1.3815,0.8165,1.3952,22.3058,1.7259,1.3373,0.992,0.1909,20907.0472,0.0788,0.6685,0.3938,0.1059,1.0,1.0442,0,Benign
0.3446,0.4212,0.1563,1.5626,1.5363,1.8286,0.7847,57.1908,0.5239,0.7761,1.3906,1.2093,47437.313,0.1112,1.4476,1.1434,0.0685,1.0,1.3082,0,Benign
0.8891,1.0819,0.1026,1.1995,1.1966,1.0447,1.0974,186.0983,0.4168,0.4263,0.3727,1.2724,241301.4174,0.1578,0.8623,1.619,2.0831,1.0,1.5244,0,Benign
1.4556,0.9502,0.0951,1.3961,0.3103,0.0092,1.3789,757.4761,1.8467,1.0754,1.129,0.755,86.4991,0.0887,0.4015,0.4317,1.4918,1.0,0.4189,0,Benign
0.357,1.128,0.1358,1.3396,0.7349,1.0382,0.4871,45.7629,0.6927,1.4335,1.1885,1.3508,10133.1554,0.0298,0.9238,0.5836,0.035,1.0,0.4574,0,Benign
1.6247,1.9083,0.12,1.4801,1.352,0.3278,1.3894,6637.0566,1.0175,0.5186,1.4802,1.1929,22073.7074,0.1771,0.4698,1.3507,0.8955,1.0,1.8427,0,Benign
1.187,0.7907,0.1958,0.7636,0.9581,0.5638,1.1522,144.2372,0.22,1.2753,1.0681,0.4862,938993.1664,0.2121,1.1247,1.7542,0.7481,1.0,0.9432,0,Benign
1.6571,1.2634,0.0933,1.3822,0.6571,1.2483,0.9867,135.7913,0.8679,0.6318,1.3508,0.948,62041.5457,0.0849,1.416,0.4538,1.0023,1.0,1.4745,0,Benign
0.4182,1.0786,0.193,1.1896,1.473,0.2764,0.7508,6.287,1.5182,0.3218,1.1772,0.98,181106.9071,0.0974,1.274,1.1837,0.8555,1.0,1.5082,0,Benign
2.4937,0.7176,0.1169,1.7303,0.5081,1.6752,0.919,19.9938,1.1902,1.0979,0.3693,1.1984,1373.5196,0.1214,0.7109,1.363,1.2811,1.0,0.1753,0,Benign
1.4952,1.4138,0.1454,1.6194,1.2383,0.9785,1.5999,131.7118,1.3576,0.7603,0.667,0.9411,3544.1536,0.1319,0.0778,0.6721,1.2727,1.0,1.357,0,Benign
0.5971,0.6135,0.0583,1.5163,1.0132,1.3672,0.6322,138.824,0.8034,1.3653,0.7608,0.1969,50110.754,0.2281,0.2709,1.4779,1.1456,1.0,0.8626,0,Benign
0.2144,1.6924,0.072,1.0568,1.3864,1.5997,1.4424,535.6289,1.6138,0.5366,1.7911,0.7324,8493.0624,0.1531,0.4188,0.7596,1.3028,1.0,0.7553,0,Benign
1.7211,0.1709,0.1029,0.5315,0.8979,0.8642,0.6487,235.6363,0.9002,0.8778,0.148,1.212,6748.5087,0.136,1.5684,1.7135,0.9029,1.0,1.0435,0,Benign
1.023,0.6044,0.1854,0.3364,1.509,0.1554,1.6506,50.2807,0.5058,1.0661,0.8192,1.0254,75730.4479,0.0193,0.1183,1.143,0.6109,1.0,1.7387,0,Benign
0.6799,1.1681,0.1619,1.0744,1.7678,0.4865,0.552,1572.7593,1.3016,1.6594,1.7783,0.463,57223.25,0.082,2.2605,0.9779,0.7712,1.0,0.7306,0,Benign
0.6878,1.4046,0.1351,0.6075,1.1747,0.6695,1.8051,171.8215,0.6636,1.2966,0.4374,0.9849,139769.8332,0.0763,1.1083,0.9187,0.8754,1.0,0.8139,0,Benign
1.178,0.2816,0.1213,0.7496,1.3036,0.2053,0.7404,1194.9231,0.9181,1.8548,0.6432,0.8041,3504.8,0.0938,0.6662,1.1449,1.5333,1.0,1.5534,0,Benign
0.8768,1.1959,1.5238,2.0673,1.0426,1.0313,0.7196,2213.525,0.8427,86.4253,0.8305,0.6686,1461630.6994,1.2674,0.3992,0.6022,0.1828,1.8585,1.2842,1,InsiderThreat_IPTheft
0.5521,1.0568,0.1813,1.679,1.1201,1.4976,0.8929,16.2873,1.0402,0.9807,0.7905,1.004,1714.5402,0.0982,1.434,0.9706,0.4261,1.0,0.3793,0,Benign
0.5825,1.4523,0.7069,1.4899,0.669,0.1963,0.3184,96805.084,0.8906,28.4752,1.7873,0.6419,285970.3981,0.9461,1.1909,0.8489,1.2782,1.4634,0.4256,1,InsiderThreat_IPTheft
1.3733,0.8366,0.1107,1.2834,1.3034,0.9946,1.234,118.6147,1.0967,1.3818,0.4519,0.7155,26676.5913,0.1531,1.8042,0.8842,0.9338,1.0,0.236,0,Benign
2.0041,1.791,0.0308,1.045,1.1549,0.534,1.3532,175.8274,0.9269,1.2678,0.443,1.3178,33270.9954,0.0932,1.5719,1.2194,2.2184,1.0,0.9711,0,Benign
1.9409,1.2671,0.0616,0.2493,1.4215,1.1108,1.4112,148.8981,1.9089,1.5393,1.7084,0.0651,62438.4418,0.102,1.551,1.6703,0.249,1.0,1.2417,0,Benign
0.4608,2.5407,0.1708,0.8473,0.1807,1.2546,1.3392,124.8154,0.7968,1.1348,0.666,0.9943,200985.8909,0.2036,1.1319,1.6909,0.9155,1.0,1.629,0,Benign
1.1321,0.6275,0.1293,0.9869,1.3825,0.462,1.2502,616.5217,1.2178,1.4154,1.3794,0.9211,361958.3114,0.1005,0.1173,0.5823,0.7241,1.0,0.505,0,Benign
0.6572,1.0055,0.0532,1.206,1.6641,1.2625,1.369,33.546,1.7641,1.0432,1.1385,1.2912,18594.7277,0.1389,1.4345,0.0695,0.6948,1.0,0.0379,0,Benign
1.0069,0.6618,0.1158,1.7223,0.7802,0.9575,0.3656,76.3156,1.3226,1.1629,1.4875,1.2357,1790681.0901,0.1421,0.0296,0.6419,1.1557,1.0,0.9096,0,Benign
0.7266,0.5489,0.146,0.5999,0.6765,0.8061,0.957,6.3643,0.9728,1.1599,0.3813,0.7121,2278.1142,0.2055,1.2016,0.4211,0.8359,1.0,0.9449,0,Benign
0.5344,1.52,0.0979,0.4612,0.2022,0.7508,0.044,1952.4872,1.4488,0.7123,1.8646,1.1372,16025.1638,0.009,0.7717,0.6716,1.5154,1.0,0.3325,0,Benign
1.5565,0.4662,0.1157,0.1363,1.5175,1.0988,0.8518,3727.71,1.4058,1.1233,0.3594,1.3548,7736.9759,0.0895,1.3246,1.0867,0.3506,1.0,0.4678,0,Benign
0.7007,0.8246,0.1199,0.7529,0.5542,0.68,1.4166,30.9819,1.5236,1.1592,0.7283,0.308,1827.7528,0.1709,1.8637,1.0189,1.0533,1.0,0.374,0,Benign
1.0248,0.7504,1.349,0.7159,1.1146,0.5529,1.0934,7.8751,1.0471,0.746,1.7671,0.4847,1495.665,0.5295,11.4568,7.1855,1.569,0.1101,13.6537,1,ZeroDay_AccountTakeover
1.235,1.3303,0.0567,0.0353,0.8922,0.9091,1.2008,8.9274,1.0687,0.8189,1.2548,0.4855,745285.7933,0.0864,1.658,1.125,0.2436,1.0,0.4646,0,Benign
0.249,1.7687,0.0925,1.4333,0.7056,0.6181,0.811,16.8456,0.7373,1.396,1.0296,0.4641,34939.1361,0.0779,1.2527,0.3599,1.2762,1.0,0.5764,0,Benign
1.2484,1.4102,0.0949,0.9508,1.166,1.4852,0.3445,13825.7696,0.7297,0.685,1.2317,0.4364,16413.3441,0.2032,1.083,1.5574,1.2629,1.0,0.7878,0,Benign
0.5884,0.6068,0.1962,1.0396,1.1812,0.8034,0.8258,45.7893,0.4416,1.3267,0.579,1.1414,27.3979,0.1124,1.3028,0.8295,0.0172,1.0,1.0256,0,Benign
1.8388,1.4065,0.087,0.5296,1.1038,0.9459,0.9233,638.4751,0.2875,0.7125,0.9381,0.8314,225.5823,0.0396,0.9738,1.3309,1.5258,1.0,0.7297,0,Benign
1.5176,1.3683,0.1231,1.0835,1.2835,1.1757,0.2462,449.4717,0.7231,0.8166,0.7653,0.4335,16006.7419,0.1099,1.0336,1.2708,1.6738,1.0,1.4784,0,Benign
0.7199,1.2805,0.0872,0.9463,0.1824,0.3618,1.7947,3406.3722,2.0503,0.6145,1.6923,1.2511,9096.89,0.1647,0.8546,0.6477,1.2658,1.0,1.1195,0,Benign
1.4756,1.0376,0.1093,1.4967,0.7465,0.623,0.9556,1256.7799,1.8606,1.0275,1.1928,0.0212,12508.0234,0.1081,1.4404,0.9392,1.9447,1.0,1.1978,0,Benign
0.7352,1.0952,0.0889,0.6629,2.5449,1.8987,0.5398,928.1335,2.0499,0.69,1.6469,1.6717,704.6515,0.1271,0.305,1.2151,0.4119,1.0,0.453,0,Benign
0.0871,0.2184,0.0826,1.4698,1.1156,0.7476,0.654,125.3946,0.3714,0.5881,0.7397,1.1314,345402.107,0.0748,0.4093,1.5195,1.2232,1.0,1.698,0,Benign
0.3295,0.5367,0.1105,1.9396,1.4072,1.4417,0.9036,75.8104,0.8701,1.3457,1.2378,0.8151,3578.0176,0.0886,1.2802,0.0876,0.8516,1.0,0.5733,0,Benign
1.2142,0.247,0.1506,0.1584,1.8517,0.5679,1.6324,189.8895,0.4521,1.2454,0.5103,1.3364,2255.5663,0.1365,1.0617,1.0044,1.2954,1.0,0.78,0,Benign
0.6659,1.7247,0.0225,0.8423,0.122,0.255,1.5659,74.9434,1.3469,0.8838,2.1059,1.604,862.0734,0.0477,1.5203,0.7926,1.3125,1.0,0.3573,0,Benign
0.7352,1.5806,0.1209,1.2053,0.6412,1.2769,0.9521,9.9822,0.6007,1.0855,1.1788,0.2792,172272.2316,0.1085,1.1031,1.4538,2.2285,1.0,1.4309,0,Benign
0.9909,0.6906,0.0159,0.5277,1.855,1.5238,0.9443,66.9872,1.0774,1.0123,1.472,1.2052,212367.9199,0.086,1.3129,1.5765,1.0587,1.0,0.3938,0,Benign
0.6278,0.539,0.9837,0.0447,0.9563,0.1886,0.3395,25.708,1.2759,0.8848,0.5222,1.6224,127791.3737,1.1447,9.8612,8.5316,0.5779,1.4924,11.0955,1,ZeroDay_AccountTakeover
1.0656,0.9354,1.1331,0.7198,1.0429,1.4621,0.7115,264.4011,0.9555,0.723,0.3967,1.2232,107371.6659,1.4642,8.3238,2.8929,4.9458,0.7831,1.7453,1,InsiderThreat_Sabotage
1.9028,0.4222,0.107,0.9343,1.6108,1.2605,0.7769,306.5214,1.2444,0.6225,0.7944,1.0266,53824.0178,0.1513,1.6392,0.7402,1.8632,1.0,0.7285,0,Benign
0.974,1.9509,0.1692,0.3943,0.5672,1.4412,1.7076,66.5957,0.668,1.4997,1.3539,1.1039,86638.2103,0.1444,1.3635,2.1778,1.2915,1.0,1.1785,0,Benign
1.1537,0.9145,0.099,1.099,1.4232,1.1389,1.4369,24.0262,0.3734,0.7514,1.4781,0.5999,51168.4777,0.1606,0.2361,1.2586,1.1847,1.0,1.7395,0,Benign
0.9453,0.6936,2.0011,2.5221,0.733,3.1386,1.1473,2025.7677,1.4246,0.9956,1.4235,0.6734,7211.041,0.1678,1.0197,1.3767,1.2549,3.3076,7.7068,1,CompromisedAccount_StolenCreds
1.6835,1.5242,0.0654,0.9621,1.4712,0.6255,0.1957,939.8402,0.1396,1.0628,1.597,0.1952,1512.4149,0.11,1.2136,1.9161,1.323,1.0,1.2405,0,Benign
1.3151,0.692,0.1485,1.0401,1.3908,1.4292,0.5112,4.6557,0.2963,1.1808,0.5328,1.5749,90279.2802,0.0878,1.8422,0.5739,1.5472,1.0,1.0757,0,Benign
0.8712,1.4655,0.1066,0.5504,0.8435,0.9622,0.6897,380.3098,0.7104,0.18,0.5653,0.5321,18045.0125,0.0258,1.5901,1.9281,0.6191,1.0,0.3625,0,Benign
0.2385,0.9239,0.0378,1.0125,1.0015,0.6019,0.9519,71.2312,1.2838,1.3564,0.7377,0.7279,654.8413,0.0874,1.2009,0.6384,1.0398,1.0,0.4488,0,Benign
1.1083,1.0436,0.1478,0.4401,1.7838,1.2769,0.2849,1185.1219,0.9187,1.3483,0.7362,1.0543,59648.1661,0.0832,0.3491,1.2768,1.1828,1.0,0.9948,0,Benign
0.9853,0.2875,0.0728,0.5579,0.959,0.5154,0.9161,960.0218,1.7111,1.6349,1.9334,0.4868,6284.5758,0.0978,1.2171,1.2444,1.38,1.0,1.6489,0,Benign
0.7246,1.0891,0.094,1.5725,0.347,1.3615,1.0033,1194.6536,1.4889,0.6411,0.8216,0.9464,64155.5691,0.096,1.1793,1.2512,1.5443,1.0,1.3294,0,Benign
0.1843,1.7967,0.1049,2.0026,1.3405,0.8641,1.186,13.3192,0.4117,0.2649,1.2728,0.8333,94494.8173,0.1025,0.9616,0.1582,1.7654,1.0,1.8406,0,Benign
0.5353,1.4674,0.1852,0.9152,1.5125,0.6705,1.6153,399.9341,1.3483,1.3634,1.1035,0.7624,117159.3571,0.0798,0.0399,0.4767,1.3255,1.0,1.0688,0,Benign
1.3115,1.7494,0.0057,0.581,1.4655,1.1075,0.4255,159.669,0.9621,1.3901,1.0192,1.3102,249798.0239,0.0693,0.8176,1.6576,1.3915,1.0,0.9481,0,Benign
0.6277,0.2085,0.0857,0.2386,1.131,1.2832,0.7173,51.6204,1.6498,0.7634,1.0507,0.8893,187787.5375,0.1238,1.1871,0.9865,1.0871,1.0,1.7312,0,Benign
1.1824,0.4803,0.0422,1.1746,0.8015,0.4882,0.7688,41.7329,1.6255,0.4975,1.3092,1.079,862931.1209,0.1859,1.1113,0.6187,0.8259,1.0,0.8064,0,Benign
0.6451,1.2972,0.1463,1.2791,0.1887,1.458,0.7208,28.2777,1.4423,0.1111,0.4627,1.3877,70078.6167,0.1255,0.1716,0.9543,1.1161,1.0,0.1867,0,Benign
1.371,0.5519,1.0116,1.6011,0.7377,2.0246,0.4393,57.1675,0.3825,0.839,0.6728,1.4261,110542.9107,1.3252,0.2278,1.4197,0.9272,5.3929,10.1574,1,CompromisedAccount_StolenCreds
1.2418,0.9491,0.0624,0.8796,0.8175,1.0054,1.7017,94.539,0.6011,1.098,2.1251,1.1653,35605.8836,0.1137,1.0235,0.6667,1.2842,1.0,0.2779,0,Benign
2.1052,1.3668,0.1122,1.2065,2.0679,1.3725,1.6993,673.3722,0.5565,0.6739,0.5626,1.398,149628.8676,0.202,0.717,0.6312,1.3645,1.0,1.3291,0,Benign
0.7349,0.967,0.103,0.9686,2.1233,0.9946,1.1644,100.7369,1.1538,0.5649,1.428,1.8863,15176.3902,0.1384,1.4786,1.5659,0.5856,1.0,1.0836,0,Benign
0.6646,1.3904,0.0446,0.7923,1.3107,0.7496,1.2007,47.9928,0.6686,0.5767,1.2167,0.8359,961.2839,0.0553,1.7041,1.6227,0.9578,1.0,1.0993,0,Benign
0.8407,1.3695,1.2596,0.542,1.2534,0.7146,0.0033,1162.9059,0.0875,42.1945,1.3259,1.1217,7554.5915,1.448,1.3796,0.668,1.2243,1.2209,1.7313,1,InsiderThreat_IPTheft
0.7579,0.0844,0.8946,0.7965,1.7197,0.8609,10.2763,576.3066,1.3133,0.9958,1.6341,0.6787,242792.5764,3.8788,0.7851,3.2624,1.2356,1.5968,0.973,1,PrivilegeAbuse
1.0948,1.0538,0.163,0.4928,1.5033,0.9137,1.0832,7.6041,1.8306,1.8587,0.8782,0.7598,13890.2151,0.1296,0.4306,1.2635,0.1229,1.0,0.2446,0,Benign
1.1008,0.3079,0.8879,1.2275,0.468,0.8229,1.365,31.7502,1.1157,1.038,1.3477,1.0825,12256.5187,1.3841,5.2943,4.3182,4.8062,0.4126,0.9851,1,InsiderThreat_Sabotage
1.0165,0.5857,0.109,2.0511,0.7972,0.7136,0.6792,903.773,0.6606,1.1519,0.9154,1.794,10547.2401,0.1391,1.001,1.0865,1.2274,1.0,1.1635,0,Benign
0.6052,0.9064,0.1064,1.0836,0.9878,0.6319,0.5593,413.393,0.6647,1.15,0.7785,1.2136,163727.1498,0.1429,1.04,0.8114,0.8242,1.0,0.9511,0,Benign
0.2702,0.9692,0.0865,1.0552,1.3544,0.8981,1.3826,240.7989,0.8403,1.6647,0.7596,1.7604,1471.7625,0.1571,0.5777,0.999,1.4236,1.0,0.7638,0,Benign
1.3781,0.5299,0.101,1.081,1.2173,1.0751,0.9645,629.6125,1.243,0.2251,1.1943,0.7942,37165.7035,0.1389,1.1273,0.52,1.3159,1.0,1.1688,0,Benign
0.8254,1.1425,0.0651,1.1293,0.654,1.0286,1.5932,513.8897,0.1344,0.5641,0.8852,1.8617,35015.9059,0.1167,0.2395,1.3035,0.7469,1.0,0.9032,0,Benign
0.7233,0.5046,0.0392,0.8036,0.6786,0.9915,0.8498,15.3259,1.2263,2.0629,0.2946,0.3934,6589134.9878,0.0876,1.5799,1.356,1.0656,1.0,0.8416,0,Benign
1.7775,1.4854,0.4413,0.8139,1.0925,1.3077,12.8456,162.162,1.1616,0.9892,0.7793,0.2643,8248.2115,2.8443,1.4108,7.9432,1.1888,0.9304,1.5877,1,PrivilegeAbuse
1.6268,1.3768,1.3862,1.1561,0.8715,0.5107,11.3645,582.4392,0.0175,1.0702,0.3205,1.051,65614.1407,5.0874,0.8666,8.5921,0.4754,0.6738,1.3288,1,PrivilegeAbuse
1.8723,0.6121,0.114,0.8564,1.1182,1.0528,0.6416,3.8865,1.1491,1.1931,0.9101,0.7684,2056751.7225,0.0679,1.2307,1.3273,1.8,1.0,1.4838,0,Benign
0.3759,1.2235,0.1648,0.4188,0.2834,0.5984,1.377,15.6608,0.4718,1.6984,1.6654,0.4386,547297.4641,0.1339,0.9657,0.749,0.301,1.0,0.7272,0,Benign
0.2785,0.9786,0.1494,0.5791,0.8838,0.4229,1.2753,7.9109,0.9044,0.6266,1.1367,0.1456,3839.3787,0.0112,1.3617,0.6997,0.7754,1.0,0.7908,0,Benign
1.0666,1.2874,0.063,1.2296,1.3558,2.2273,1.0002,8.6206,1.9208,1.7844,0.9378,1.4254,121794.4457,0.1434,1.3732,0.9201,1.8616,1.0,0.9846,0,Benign
1.3725,0.6952,0.0961,0.7794,0.9656,1.5151,1.1121,201.5868,1.0056,1.3934,0.5108,0.4185,450206.0221,0.1351,0.4237,0.974,1.6421,1.0,1.4946,0,Benign
1.6066,0.2883,0.0938,1.4446,1.3333,2.0177,0.8849,20.5257,1.4743,1.8833,1.0945,0.0429,8093.1989,0.1061,0.942,1.935,0.549,1.0,0.6786,0,Benign
1.178,1.2129,0.1409,0.8665,0.8912,1.4707,1.9587,21.9953,1.2469,0.4787,0.8436,0.6712,616.0897,0.0606,0.9874,1.8995,0.1607,1.0,0.6121,0,Benign
0.5912,0.982,0.2752,1.5674,2.0588,0.7216,0.892,62137.4127,0.9415,28.6467,1.5138,0.4001,6416.523,1.7347,1.8516,0.9004,1.1535,0.6427,1.0987,1,InsiderThreat_IPTheft
0.6865,0.4372,0.6344,0.0917,0.9892,1.4197,1.4885,3601.2176,0.5673,1.2073,1.344,0.3865,39732.1878,0.0684,10.4461,7.7731,1.1888,0.516,12.0085,1,ZeroDay_AccountTakeover
1.6861,0.7076,0.1613,0.0799,0.8844,0.5164,1.1397,288.2306,0.5909,1.45,1.585,1.3316,1632.9495,0.09,0.7178,1.3249,0.5358,1.0,0.8529,0,Benign
1.4626,1.3137,0.9496,1.1846,0.4335,0.1348,0.3208,33.2181,0.963,0.9686,1.5007,0.141,18453.1254,0.821,9.5061,10.3051,1.691,0.9291,15.5124,1,ZeroDay_AccountTakeover
1.432,0.6835,0.0624,0.0044,0.53,0.1637,0.3588,820.2031,0.3034,1.8209,1.0433,1.3029,19076.1923,0.1227,1.2557,1.5157,1.1012,1.0,2.1027,0,Benign
1.0178,1.04,0.1026,1.0136,1.1483,1.2663,0.1157,271.0207,1.6282,1.609,1.1414,0.594,5368.0161,0.0817,1.0178,0.7791,1.4803,1.0,0.2184,0,Benign
1.1674,1.6445,0.0878,1.4333,1.4088,0.6648,1.1482,21.9707,0.7813,1.0777,1.1272,0.1338,256.2351,0.1344,1.3124,1.5587,0.926,1.0,1.1005,0,Benign
1.1198,1.6857,0.0881,1.3066,0.8599,0.4469,0.541,1601.071,0.5615,1.0614,1.7243,2.0102,9322.457,0.1723,1.0876,0.5617,0.7017,1.0,1.0262,0,Benign
0.941,0.8837,0.1189,1.0872,1.6244,0.3816,1.4305,95.7074,1.6864,1.3371,0.453,1.0094,2457.8177,0.1938,0.787,0.9891,1.3225,1.0,1.513,0,Benign
0.6126,0.8616,0.1124,1.1981,1.8273,1.6231,1.1221,21.2421,0.6168,1.4674,0.574,0.9946,96647.23,0.123,0.1511,0.7974,0.1085,1.0,1.0182,0,Benign
1.2573,1.4634,0.8312,2.5827,1.0216,0.9303,0.7268,56482.4767,0.5866,27.036,1.2941,1.8381,141424.7621,0.9939,1.735,1.0614,1.0742,1.8759,1.1353,1,InsiderThreat_IPTheft
1.7003,0.955,1.2857,1.3291,0.7135,0.0566,5.6356,20.9931,0.7595,1.556,0.9482,1.7881,20842.908,5.0936,0.4749,6.9621,0.1579,1.3664,0.7989,1,PrivilegeAbuse
0.7547,1.6156,0.0573,1.131,0.1773,1.7077,0.0216,166.2071,0.2038,0.8573,1.5258,0.6279,2333533.9672,0.0804,0.3123,0.9342,0.9266,1.0,0.7438,0,Benign
1.3437,0.973,0.061,2.5014,1.6093,0.7252,0.6601,2642.357,1.0818,2.1077,1.8403,1.0855,7847.4223,0.0969,1.1761,1.0036,1.468,1.0,1.5517,0,Benign
1.2629,1.2959,0.0951,0.6293,0.854,1.9857,0.3812,1726.6637,1.6391,0.6861,1.2338,0.5113,82007.9671,0.1288,0.6719,1.3517,0.5961,1.0,0.8523,0,Benign
0.7507,0.9376,0.0395,0.4681,0.9622,1.4961,0.3197,5774.7601,0.9798,1.265,1.4649,1.306,23544.2153,0.0952,1.0101,0.5048,1.1628,1.0,1.2899,0,Benign
0.3065,1.4098,0.0047,2.1051,1.2801,0.8957,1.0572,2607.0617,0.7804,0.6905,0.8618,0.3959,57254.5365,0.0322,0.6421,1.404,0.568,1.0,1.3646,0,Benign
0.2031,1.7898,0.0845,1.2718,0.7941,1.3701,1.9271,306.9194,0.5459,0.8057,0.2533,1.257,786.5359,0.061,0.6338,0.7149,0.2999,1.0,0.3413,0,Benign
1.6373,1.0147,0.0422,1.0694,1.3625,1.1389,0.4086,121.0052,0.7427,0.3713,1.7697,0.2126,691.3936,0.0803,0.6377,2.2879,1.5427,1.0,1.0455,0,Benign
0.4561,0.6534,0.0794,1.5599,1.2933,1.0189,0.1138,73.1036,0.6701,0.7516,2.4579,1.3022,1112.279,0.087,1.4874,1.0191,1.5458,1.0,1.5793,0,Benign
0.4958,1.3218,0.1654,1.176,0.8911,1.2055,0.3043,125.7939,0.9455,0.8538,0.8425,1.9394,6191.4052,0.125,0.7248,1.1991,2.1778,1.0,1.8276,0,Benign
1.3375,1.0816,0.1072,1.3174,1.162,0.6277,1.2371,7656.2367,0.3277,0.8283,0.7489,1.2394,482831.169,0.1037,1.2278,0.5381,0.8661,1.0,0.8911,0,Benign
1.2703,0.8719,1.6128,1.2213,0.5928,1.8085,3.9074,48.83,0.6742,1.4207,0.8436,1.5458,10483.5684,2.5503,0.4739,6.7447,1.9752,1.4599,1.6765,1,PrivilegeAbuse
1.449,0.9633,0.4491,0.7295,2.3296,1.4122,2.8029,2211.3157,0.4243,0.6911,0.803,0.9174,11313.6128,3.9335,1.7943,4.6681,1.5213,1.158,0.4993,1,PrivilegeAbuse
0.6751,1.3349,0.1396,0.9059,0.5849,1.4461,1.0727,1.8019,1.1002,0.839,1.6925,1.2642,59459.7265,0.0489,0.6364,1.7252,0.159,1.0,1.8712,0,Benign
