cpu_usage_percent,memory_usage_bytes,page_faults_sec,handle_count,thread_count,io_read_bytes_sec,io_write_bytes_sec,syscall_freq_create_process,syscall_freq_open_process,syscall_freq_allocate_vm,syscall_freq_write_vm,syscall_freq_protect_vm,syscall_freq_create_thread,syscall_freq_load_image,syscall_freq_registry_write,syscall_freq_network_connect,suspended_thread_ratio,token_elevation_status,code_injection_indicators_score,unpacked_code_entropy,parent_child_anomaly_score,Label,Attack_Type
2.0581,2456230.441,3.4368,1.5774,1.3753,0.4718,2.4947,4.4959,0.5532,2.5723,1.9244,2.4565,1.2967,2.5726,0.1672,3.2868,0.4535,2.5827,2.6449,5.1408,0.6066,0,Benign
3.4328,16068409.2208,1.3524,2.3985,4.6622,0.3341,0.8512,2.5696,1.7949,0.7169,0.4718,1.3787,3.1035,4.0879,31.4184,2.9286,0.3623,3.3804,2.4884,5.4209,3.1867,1,PrivilegeEscalation
0.0815,127792.2884,0.3659,1.7957,2.4938,5.1271,5.821,0.762,1.4082,1.8507,3.3178,4.2785,2.7405,0.8365,1.6367,1.9111,0.776,2.7105,2.2616,5.1944,4.9003,0,Benign
0.1062,211298996.5416,3.2374,0.9332,2.0459,3.3223,2.7723,6.6101,1.8979,0.4166,2.0699,4.1647,4.0244,13.1164,3.044,2.3397,0.6853,2.8948,4.3745,5.0894,8.8827,1,Execution_Malware
12.1303,3941811.106,4.2911,2.8342,0.6212,2.6613,1.1192,0.7628,0.4575,3.2539,3.2159,2.8369,1.6309,1.8176,2.9174,4.8211,2.2661,0.353,0.418,4.7925,2.8362,0,Benign
0.0007,12746429.2332,1.6766,2.1301,0.7392,1.4531,0.0913,2.4657,3.8752,3.0203,1.4094,2.4908,1.7753,1.8107,1.0634,5.4103,1.2419,3.143,1.6739,5.7446,1.4564,0,Benign
0.087,875235.8801,2.5093,4.5615,0.8809,0.7787,1.0141,2.9055,1.3226,2.9762,2.229,1.9275,1.4482,2.87,0.1296,1.4473,1.0056,2.1662,0.1667,4.6157,0.5496,0,Benign
7.711,8371905.7772,4.5134,1.1781,0.529,2.8825,3.2304,1.5915,1.7862,1.0265,0.166,1.652,1.6731,0.4529,0.2358,3.4477,1.565,0.2809,1.9853,4.3795,0.2952,0,Benign
0.8484,1142107.2187,0.3805,2.0367,1.4975,3.2682,3.2122,1.9485,2.8396,1.8076,2.3141,3.5195,3.3751,1.5412,1.5673,2.5344,2.1953,3.3494,1.9648,5.0838,1.2757,0,Benign
17.5253,2662204.7826,2.5412,1.9228,0.7702,0.7372,0.4517,0.4067,1.4405,1.9971,2.5181,1.961,0.7741,2.2578,0.8244,2.985,2.3045,3.0852,0.8191,4.3669,3.0414,0,Benign
7.0233,198324.7164,1.1796,2.4335,1.7645,3.5004,5.1944,2.987,2.035,0.4853,0.4717,0.5573,1.2766,1.4117,2.8628,0.135,0.5047,1.2217,1.0502,4.5685,2.1475,0,Benign
0.4904,7088987.1908,0.8368,4.2706,3.8397,0.8844,1.9804,0.5549,2.9895,0.5392,0.7821,1.3868,2.9203,1.5049,1.5948,3.7033,0.6407,0.9919,3.0556,5.7431,0.2165,0,Benign
0.3756,5558497.8546,4.0439,0.9474,2.3524,0.8105,0.4256,2.1561,1.4339,3.5312,1.6612,3.4451,1.6903,2.5491,2.8597,0.9267,0.6428,1.37,2.5399,4.9238,1.8941,0,Benign
0.1563,19179972.4217,0.7932,0.6122,1.1303,1.6819,1.335,1.4096,3.538,4.833,1.4518,2.669,4.1713,1.2115,3.1466,1.3194,2.1595,6.651,0.8427,5.7583,1.9492,0,Benign
0.5033,12919940.4685,6.698,1.6251,1.201,8.4036,1.4368,0.2554,42.5298,0.4666,1.6064,2.9055,0.8748,1.6828,1.0838,0.7457,0.7773,2.1361,1.0615,6.3379,1.4259,1,CredentialDumping
1.9924,6832917.3561,0.4557,1.5243,5.7584,2.3345,2.3712,4.009,1.9355,1.281,0.9478,3.4433,2.133,3.5691,2.0335,1.4914,2.0396,7.8877,0.8071,5.735,1.554,0,Benign
0.3518,2108911.2012,3.7372,4.5457,0.8338,0.4617,0.8379,2.0089,2.8825,0.3521,3.9947,1.3992,0.1739,3.2555,1.8216,1.4446,3.2176,3.5403,0.6708,5.3308,3.0911,0,Benign
1.1463,1060949.2666,0.4974,1.1262,1.4524,1.3731,0.1781,1.6857,1.3724,1.8872,3.3473,1.7197,1.0532,3.4029,1.4632,1.4148,0.5173,4.8504,1.1932,3.2645,0.6717,0,Benign
0.0304,1627990.3478,0.9417,0.6274,4.9114,2.7937,1.7246,2.2204,1.547,0.4213,2.491,2.3723,0.9673,1.1062,2.8362,3.1766,1.1403,5.5521,3.1565,4.8892,0.7704,0,Benign
0.6384,187445.7391,1.1685,1.2143,1.2725,2.4168,0.6716,0.6394,1.1166,1.0996,2.0938,0.6317,4.3563,1.0855,0.8551,2.7286,1.0639,1.2413,0.6613,5.1708,1.3314,0,Benign
4.244,32884186.3486,0.9274,1.4009,2.3254,3.638,0.3795,0.114,2.3934,0.6977,4.7719,2.512,2.7422,2.4173,0.8473,2.5754,0.8348,2.4085,3.9625,5.0906,2.1281,0,Benign
1.6999,1236948.2834,3.7494,1.5677,1.3827,0.9929,0.7359,2.5032,1.241,2.0336,1.9501,0.0974,0.3285,1.7695,1.1168,1.5262,2.614,0.2438,1.2856,4.8115,4.3239,0,Benign
0.2982,3884943.3195,2.0287,1.1442,4.246,3.8448,6.3477,0.6169,2.1691,2.0552,1.5608,0.5475,0.037,1.5218,3.304,1.9522,1.4956,4.8096,1.5813,4.7426,3.6351,0,Benign
0.2965,122656.7904,0.999,1.5095,2.5843,1.4911,0.6118,1.1033,6.244,1.0263,1.6323,1.9547,0.2013,2.5348,0.2407,1.3493,0.9225,0.2313,1.0042,4.3277,2.4064,0,Benign
10.4684,394674.2737,1.8824,1.6865,0.9576,2.2491,3.557,1.8862,2.5897,4.4982,3.4162,2.1451,1.0197,1.2546,2.5637,1.0985,4.4512,1.2963,1.0493,7.3583,1.5877,1,DefenseEvasion
0.008,651906.728,3.0652,2.5978,2.7448,2.5115,4.059,3.8832,2.1641,1.3743,1.1874,0.6779,1.8305,1.8296,2.6627,2.6067,2.8179,2.4688,0.6249,4.7568,0.5153,0,Benign
0.8845,28320299.9173,4.3547,4.1319,3.2535,0.9822,0.7201,2.0814,3.4839,48.0154,0.2534,0.6174,1.9243,0.1946,2.0475,2.8199,1.0525,3.4044,2.1204,5.1449,9.5215,1,ZeroDay_Process
1.3738,46330408.7593,2.7746,4.6419,1.3362,0.3102,0.8439,0.7957,0.1646,0.3506,3.2891,0.7552,2.1252,0.3581,3.8172,0.5645,0.8234,3.2589,0.6383,4.4175,0.7061,0,Benign
20.0046,649219.2074,0.2424,2.6918,0.8381,1.0628,1.4457,0.792,4.7231,1.3566,3.4639,46.3187,3.1899,0.962,2.72,14.8011,0.8184,1.1734,0.1537,4.4542,2.8999,1,Rootkit_Behavior
0.6286,898991.9655,0.7579,3.2564,1.9424,0.6529,0.9312,2.1759,1.3024,0.4041,3.4891,3.5282,1.0957,1.3834,1.6334,2.5141,1.4615,6.1575,1.972,4.2429,1.4654,0,Benign
0.2543,71392577.2816,1.3316,1.9076,1.1229,0.3009,2.0074,5.496,0.533,1.992,1.7448,2.1192,1.8072,1.7192,0.6758,1.6251,0.7129,0.2835,1.4017,5.4148,0.715,0,Benign
2.6829,249803729.6293,1.202,1.7852,4.2736,1.1353,0.4934,4.9712,1.3121,4.2489,0.9985,1.8405,3.056,1.3181,1.7387,2.173,3.4399,2.1048,3.1445,4.9404,3.2353,0,Benign
2.2833,5444093.2216,5.3126,3.4783,2.8858,3.9536,0.693,0.2267,65.3941,3.8946,32.1778,5.2898,9.0948,2.6006,0.4354,1.4633,2.2515,1.0861,6.4802,4.9895,1.2746,1,ProcessInjection
0.3907,39215596.8477,3.3988,5.9888,3.2557,2.3757,1.3843,1.307,0.4781,2.8929,1.7056,2.3305,1.8882,1.4,1.594,4.6888,1.9921,5.655,2.469,3.9286,0.629,1,PrivilegeEscalation
4.3435,29047.9835,0.1786,1.3265,2.6849,1.7497,2.6513,1.5,4.1996,0.8392,1.2668,0.9177,1.2778,2.125,3.1282,6.1182,1.8125,0.4069,2.1146,4.8265,1.488,0,Benign
0.3789,1719687.0992,0.583,5.4089,0.3277,3.8073,0.6107,1.4252,2.7334,1.8624,4.0793,1.607,1.4179,1.5988,1.51,6.2589,3.4415,2.4381,2.5273,5.0798,0.72,0,Benign
0.761,9336665.9526,0.8113,1.0385,0.1729,0.6546,2.5025,3.1801,0.3727,0.3553,1.2276,0.399,1.0645,1.4019,6.3089,2.8688,1.474,0.9719,1.2908,4.7224,3.3041,0,Benign
0.1327,144835.2665,0.8075,1.726,2.6599,4.4214,1.5853,2.3878,1.4485,1.9259,0.1581,0.8505,3.3147,4.9967,1.1155,1.0606,3.2115,0.5059,1.1868,6.4591,0.898,0,Benign
8.6824,31401735.3045,1.3675,1.1567,4.0236,2.6754,1.5659,5.4817,2.5957,0.4993,2.5469,0.2474,1.7494,0.9625,0.8518,3.5349,1.5519,1.0235,0.3854,5.2183,0.7811,0,Benign
0.5058,65214149.5509,1.6616,4.8957,5.2919,2.7992,2.0486,1.6242,1.778,3.2233,2.6292,0.8062,1.5714,3.5517,1.4897,0.6732,1.1431,3.3314,0.3295,4.0852,1.3584,0,Benign
0.0842,563636101.939,0.2914,1.1588,1.3531,0.9875,0.6038,1.0075,0.9903,0.528,1.8519,2.03,1.7372,4.1198,3.9953,1.7701,2.293,0.8485,0.5801,4.7214,1.5917,0,Benign
5.8259,555042.3985,1.3318,1.1056,1.6615,0.624,2.0215,2.1472,4.3799,1.8692,0.9356,0.6586,1.3704,1.1899,0.3723,1.2594,3.873,3.2909,1.25,5.2981,2.4027,0,Benign
13.5919,91189832.8999,0.3707,1.8998,1.5134,0.0834,3.3982,1.7597,0.5879,2.8713,2.5855,1.5263,3.6395,2.8926,1.7245,0.8257,5.1524,3.1994,1.8633,4.7393,1.0844,0,Benign
3.2551,555261.38,1.7031,4.7539,0.4379,0.5006,1.3627,1.6853,1.5705,1.3537,4.7321,2.2691,1.9876,0.7733,17.2083,0.8535,2.6655,2.4031,1.0497,5.0055,0.2581,1,PrivilegeEscalation
9.035,544949.1189,2.1447,1.6751,2.9936,0.823,1.029,0.7567,0.6193,0.546,1.187,0.9665,1.821,2.6519,0.555,1.0422,1.9179,1.1581,1.096,5.115,0.6815,0,Benign
2.2465,34544416.5979,0.7284,2.3002,3.7491,1.741,0.8561,1.3729,2.1913,0.7194,2.1154,0.4782,1.3151,1.8096,3.5971,3.5675,2.7844,1.5594,2.5326,4.8021,3.395,0,Benign
10.5064,6650065.9095,2.4063,2.2721,4.9707,1.3129,0.6439,2.6484,1.915,4.0975,3.2624,1.6152,1.1394,1.0554,1.2187,1.0193,1.8798,0.4206,1.5193,4.8304,0.9363,0,Benign
5.3243,475588162.5618,1.4557,1.9924,2.8873,2.2547,1.1465,0.2899,0.9603,0.2537,1.3654,1.2388,0.4912,0.4767,2.209,3.6487,1.2621,1.5565,3.6945,6.0331,1.141,0,Benign
20.6793,7225531.3827,0.3496,0.6886,2.8136,2.4422,3.4642,2.3188,1.4578,0.1115,0.8053,3.9896,3.9987,7.8355,2.1926,1.9763,1.5782,1.0646,1.6807,4.7485,3.4576,0,Benign
14.238,17149522.3902,1.811,3.6127,2.9875,1.237,0.7548,0.9062,3.9383,1.0624,1.0961,0.1563,0.2443,2.9687,1.9256,1.4248,1.7016,2.1978,1.7161,4.7757,1.6439,0,Benign
3.0599,144935.5775,1.4521,3.9818,2.4647,3.0916,2.2738,1.2998,0.0882,1.6017,4.0327,2.9974,1.0844,1.4697,2.1256,0.8281,1.2948,0.9982,1.4642,5.7502,2.7359,0,Benign
0.7287,11501355.4528,2.7482,1.9407,4.7199,5.7763,2.4902,3.9909,2.506,0.5824,0.0998,4.3348,1.2583,1.9167,1.5495,0.9595,3.3897,1.711,0.468,5.6427,0.8103,0,Benign
7.4698,1456735.4371,0.6819,2.2924,4.1303,2.8296,0.5298,2.5574,1.6608,1.1909,0.627,34.0117,1.6808,2.9735,0.9861,35.6518,2.1416,2.3118,4.2199,4.4477,3.5598,1,Rootkit_Behavior
0.2097,4963945.9606,2.1121,1.077,0.9085,2.9649,0.352,2.0836,3.6107,1.5381,1.8621,3.7786,3.3825,1.2613,1.932,0.6666,4.993,4.5694,1.5539,5.8326,0.1828,0,Benign
13.1659,767094.1226,0.9981,0.1064,0.5933,0.5264,1.6885,0.2855,0.1728,0.1094,2.3739,0.3776,2.1081,1.3907,4.3711,0.2205,1.9984,2.5022,0.5787,5.7241,2.6252,0,Benign
3.7899,17645316.9831,3.0535,0.6748,3.7448,0.8307,0.7375,13.1831,2.4567,4.4141,2.049,2.586,2.113,3.5352,1.7935,3.0978,2.4303,1.4691,1.4695,4.6519,8.3534,1,Execution_Malware
0.3412,368360.7012,3.6751,3.5408,2.0351,0.6992,1.2528,0.5168,2.4387,1.8066,0.8658,24.7615,2.3717,0.8061,0.8992,10.5889,0.7052,1.755,4.467,5.0287,2.5941,1,Rootkit_Behavior
1.1752,76421.8797,4.917,1.2174,2.0599,1.7548,1.6279,2.401,0.4535,0.952,1.2205,0.114,4.3352,0.436,0.7339,1.5507,3.1415,2.5108,3.4984,4.2526,5.5379,0,Benign
0.2337,730894.363,1.324,0.1711,1.2077,2.824,2.5247,4.6598,0.7297,0.4021,1.4353,1.5165,5.6748,1.2534,0.8042,1.538,1.2101,0.5272,3.9541,5.2337,2.7991,0,Benign
0.328,5296330.817,0.2391,3.7849,2.8226,2.1863,2.8538,1.4247,0.5341,1.1651,2.2995,2.173,2.2748,1.5206,0.4681,2.0072,1.7394,2.2783,1.8244,4.8923,1.4163,0,Benign
0.0198,16241146.8408,1.2835,1.387,0.7187,5.3894,4.0126,0.2362,1.956,0.6879,2.6613,0.9716,1.184,0.8078,3.0624,3.4266,4.7945,0.9905,0.8204,7.7538,1.042,1,DefenseEvasion
15.6864,6684434.4277,3.5939,3.216,0.9686,1.2492,1.7466,3.5974,2.2217,0.2242,2.1601,0.3464,1.4101,0.7072,2.2694,4.1014,4.9199,2.7053,1.4787,5.1368,1.7131,0,Benign
26.7875,2735235.4868,0.6705,3.6736,1.2067,1.7765,4.3889,5.0936,1.147,0.3881,0.7847,1.0443,3.4435,2.9537,3.2678,0.7155,2.3507,3.6855,1.0526,5.0103,3.7376,0,Benign
19.2433,427218.6154,2.0691,0.377,1.2563,1.1378,2.3327,1.5438,2.8082,0.9733,2.0073,1.8097,1.9338,1.4757,0.5822,1.2036,6.4944,2.3425,1.2446,5.2013,1.9197,0,Benign
0.21,1551578.1018,3.1286,4.3706,2.42,1.0445,0.8611,0.2332,0.3317,0.8406,1.5944,1.9279,0.5943,2.4744,2.2898,0.8664,1.789,0.9526,0.9771,5.9785,3.6997,0,Benign
3.4338,4003893.1319,0.4373,2.0484,1.4129,2.4671,0.432,2.656,1.3944,1.1344,0.6239,2.0808,4.6065,2.729,1.2701,0.6552,4.4514,1.5765,2.3482,4.4089,0.2772,0,Benign
0.0458,370688.7727,12.0724,0.58,2.0582,0.7069,0.748,1.7642,0.3146,33.981,1.0587,2.3323,4.1041,0.9018,2.6618,3.7729,0.9535,1.802,2.322,5.1528,9.0791,1,ZeroDay_Process
0.4179,2370973.7543,3.7441,2.0941,1.8002,1.8594,2.2644,0.8349,1.1374,0.598,0.3213,0.8584,2.0367,3.8883,0.8456,0.9858,0.8405,2.1258,2.9735,5.083,1.6135,0,Benign
0.4776,40435.2029,2.1683,1.0383,1.4227,2.0112,1.9779,0.9119,0.5718,2.3838,0.7659,1.1321,0.4778,1.6839,2.0579,0.8453,1.8139,4.0049,1.4092,5.2547,3.2359,0,Benign
1.1308,4679530.8259,4.878,2.5692,3.172,2.8253,2.2769,1.1855,0.4133,1.6342,3.4814,2.4624,1.6071,2.8201,1.9674,1.2953,2.5761,0.2255,2.3783,4.7359,1.8134,0,Benign
0.5542,834243.0264,2.1886,1.9259,1.3578,2.651,2.0781,2.6182,2.0498,4.6242,2.4088,1.0346,2.891,2.0684,3.9814,2.9656,2.1866,2.7914,0.5561,5.0928,2.3871,0,Benign
23.2863,25094891.9613,2.2192,3.9,2.9402,3.0596,1.3517,0.6747,1.5837,2.938,2.6561,3.3688,3.1343,1.5515,1.6028,1.4616,3.6854,1.6836,0.6117,5.63,0.7778,0,Benign
21.7153,942217.0038,4.7864,0.6319,0.2628,0.8537,1.2808,2.6304,2.9058,3.2214,1.4668,0.4477,0.5379,2.4149,3.0618,3.9815,3.0017,1.4369,1.147,4.5076,3.9229,0,Benign
2.175,8242522.6481,1.1693,3.0425,2.029,0.2608,1.5037,1.6667,2.1329,1.2545,5.7135,5.0075,1.8492,4.4389,1.771,1.6889,1.8939,3.4182,1.947,5.4075,3.1605,0,Benign
4.0629,190812.0472,1.1915,2.3968,1.2074,0.9623,2.0246,1.1547,1.4691,0.3116,3.3023,1.4846,4.018,1.6977,6.1169,2.8257,1.1261,4.261,1.3793,4.4417,3.3481,0,Benign
32.655,73889313.1407,0.721,2.5545,0.7077,2.2498,0.9743,0.5105,0.2824,1.5675,0.4915,1.8199,0.9566,2.534,3.2507,0.5764,1.7503,7.6857,1.2607,4.9854,4.6588,0,Benign
0.0,8906219.5005,5.0569,2.3867,2.9035,0.8807,3.0064,3.4504,0.6379,0.8351,1.0871,1.8529,2.9066,2.2087,2.5578,1.5246,1.486,1.2005,1.1145,4.2563,1.3331,0,Benign
4.4039,1221352.0705,2.2815,1.605,0.8272,0.9259,0.316,1.2443,0.7428,1.0428,1.5019,1.4513,1.5298,2.6133,0.4391,2.701,4.2419,0.9664,1.8003,7.0456,1.6409,1,DefenseEvasion
0.4792,1721877.1839,2.3627,0.6688,0.5332,1.8681,3.7593,2.008,2.875,0.6817,2.6984,0.1809,0.9943,2.5348,1.3508,2.0998,2.1165,1.1074,0.9938,5.2075,3.464,0,Benign
2.6048,2783085.2399,1.7349,2.1691,0.2476,2.7423,0.7458,1.3743,1.1308,2.0339,0.9456,3.0198,2.0252,2.5287,1.8388,2.9692,4.6198,0.4425,3.1145,5.8572,0.8849,0,Benign
0.6274,9974637.6553,3.2678,6.8108,2.0406,4.3781,1.5609,0.8842,1.4958,2.5011,2.0693,0.7067,1.8616,3.3876,1.037,1.9602,0.216,2.8305,2.7052,5.1481,0.7067,0,Benign
7.9599,27393294.7265,4.6206,3.177,1.408,8.7716,4.3126,1.2983,10.8185,2.0527,0.3848,2.4283,0.6373,0.442,0.2038,0.7996,1.7116,1.3483,0.9024,4.9946,0.8639,1,CredentialDumping
0.0015,17880403.6422,1.3742,1.622,2.006,3.8166,1.9689,1.4553,0.8095,0.1147,1.9088,2.1699,0.7499,1.388,2.6005,2.1182,1.648,0.3394,1.5579,4.9287,0.9597,0,Benign
1.459,7171131.2246,4.0987,4.7435,4.5212,3.869,1.7259,1.3205,2.6979,1.7862,0.4886,1.1323,0.9175,1.1858,1.6449,0.8818,0.4766,3.0801,0.569,4.8946,0.6905,0,Benign
10.3319,55388587.0207,3.835,0.2674,1.2629,3.5837,2.7894,0.7336,1.6136,3.5164,2.0024,21.1562,1.6599,2.7971,1.1564,32.0591,2.2884,0.6561,5.9322,4.2865,2.2601,1,Rootkit_Behavior
9.6767,2379270.2415,1.0345,1.8439,3.744,1.924,0.3513,1.2996,1.6006,0.6379,0.4723,8.7635,2.395,3.1591,0.6104,1.5513,1.2574,3.4428,2.3804,4.7111,1.2419,0,Benign
6.4487,7006330.0448,4.0832,3.8596,0.8006,2.166,1.4729,0.4234,1.6154,1.5111,0.6614,2.5517,2.5632,2.6586,1.2513,1.3511,4.5917,3.6307,2.7367,4.9524,0.9175,0,Benign
11.7877,6746970.097,1.7517,1.4737,2.5722,2.8828,1.2383,4.7289,0.4097,1.1852,1.6394,1.5624,0.4664,1.0834,0.5206,6.3124,3.1995,1.2269,3.6893,5.3765,2.831,0,Benign
0.6501,261053.2237,2.3191,1.5338,1.4321,3.8046,0.7191,0.9659,0.0358,0.4022,2.6124,4.9452,1.421,2.5568,2.646,2.6554,0.5322,2.6453,2.2481,6.2652,4.1736,0,Benign
3.8588,152516.6605,1.7754,1.154,1.7113,2.3775,0.3907,0.8805,7.7609,2.4089,4.3853,2.7805,1.7078,0.9979,2.3232,0.9024,2.5662,0.9936,4.9707,5.4326,1.3688,0,Benign
18.221,612959.1424,0.5719,1.8996,3.4333,3.1869,2.1632,1.9002,2.6791,2.3536,5.3636,2.8664,2.6783,6.2649,2.7705,0.9559,2.6748,5.6293,1.154,5.1779,1.2048,0,Benign
0.168,34187.0528,1.1643,1.2678,3.0216,0.7742,2.1898,4.9256,3.3008,1.3835,1.5639,1.4583,1.1055,0.9554,0.9917,3.0057,3.3603,1.6238,0.4372,5.1962,1.4316,0,Benign
2.6929,39200193.414,1.0175,9.0524,5.0697,3.9101,2.9192,0.7808,4.6933,2.4978,1.5329,1.0763,6.0842,5.3032,1.9826,3.9421,3.8117,0.5216,0.3105,5.1493,3.3496,0,Benign
0.9509,900136.0129,2.239,0.5905,0.5741,2.4256,3.1037,0.2976,0.317,1.0855,0.7745,3.4087,0.1827,0.9835,0.5034,4.4585,0.9358,2.8649,0.4952,4.2475,0.6083,0,Benign
0.4463,3148731.0562,1.1535,1.9705,1.7169,3.5134,1.8849,1.371,3.6588,3.6035,3.8169,2.6731,1.1987,3.417,4.3258,2.1611,3.0859,1.1681,1.379,4.652,2.0305,0,Benign
14.0785,98600.2603,6.2121,2.3824,1.4237,2.8956,0.6117,2.2311,0.4841,3.168,2.683,2.0604,1.3588,0.4314,1.034,0.6649,1.625,2.1143,1.2131,4.0342,3.2038,0,Benign
0.4679,1607365.3328,0.2298,4.4664,1.136,0.5162,1.7997,1.8447,0.2594,0.5409,5.2398,0.1893,0.3015,3.6845,0.671,1.4338,0.0755,2.9012,2.3433,5.0392,0.4247,0,Benign
1.7373,16261972.2234,2.2243,2.0603,2.2552,0.8194,2.6884,2.4009,0.0916,3.937,0.6814,1.1351,2.3756,0.7708,0.2421,1.2271,3.0766,3.0691,0.8758,4.7916,1.2149,0,Benign
2.1096,1743268.66,3.0366,0.4215,0.2979,1.468,0.2707,0.9806,3.1651,0.5977,3.487,2.8517,3.2062,0.3256,1.1655,1.2483,0.7515,1.1796,0.6344,4.5307,4.6029,0,Benign
12.462,2015907.2474,5.8245,1.8614,0.4022,55.423,2.5661,1.1115,48.104,1.4851,2.1343,0.3046,3.4428,3.8499,1.1467,0.5668,5.1163,1.1457,1.8192,5.0178,1.3381,1,CredentialDumping
3.9136,141035.3543,0.537,5.8044,3.2867,0.2321,0.2826,2.0803,0.8294,1.0388,5.2925,3.571,0.832,0.5978,1.6632,1.4146,2.4028,4.7995,2.9519,4.8848,1.3278,0,Benign
19.0332,258586.7318,4.9633,1.5381,3.0541,1.0271,0.7264,0.5685,2.4201,0.3862,1.5675,1.9231,1.49,3.4549,1.1831,1.2088,2.2313,1.1124,1.0978,4.7652,2.4186,0,Benign
1.0952,39180577.9485,2.5037,1.2832,0.9501,0.5033,1.6555,1.0238,2.3007,0.9684,2.6511,2.1587,2.4405,1.3851,1.4504,3.0136,1.609,5.8976,0.5068,4.3192,0.9059,0,Benign
4.4849,3133504.7346,0.662,3.8106,0.5044,1.4811,2.7666,1.0161,0.6711,0.8068,0.7069,1.8385,3.3445,0.3519,0.5187,0.525,4.4627,1.6334,2.3268,5.32,5.2186,0,Benign
0.0476,1451412.3834,0.2373,2.8339,1.4384,0.4282,0.975,0.1797,1.5232,1.7873,0.948,1.3066,2.5064,5.4538,3.3537,2.3895,0.5829,3.8319,1.4282,5.5206,0.7184,0,Benign
0.0186,1895300.776,2.933,5.5736,1.5071,1.2592,2.0968,0.4283,4.4797,0.7444,0.9735,3.5065,1.61,0.2152,4.8652,0.7533,1.2558,0.5613,1.3977,4.867,0.483,0,Benign
6.3417,16149662.294,1.6816,2.1827,1.4178,1.2622,2.5303,3.4097,1.1473,3.4572,2.4165,0.4983,2.0006,2.0968,1.9202,0.6131,1.3422,4.2769,3.7344,5.5765,2.1605,0,Benign
6.4378,1136492.0678,3.9562,0.515,0.6315,0.6826,1.4642,2.8596,2.1655,1.1447,1.1742,7.8269,0.434,1.1187,2.7323,4.0107,1.109,1.6882,7.5828,5.4528,0.4882,0,Benign
1.406,277526.6759,1.4916,0.9762,0.5751,3.2945,2.6224,0.6638,3.3887,0.5374,1.9983,0.8916,1.3794,1.0998,0.8282,0.6177,0.7907,1.397,0.8878,4.8788,0.473,0,Benign
5.213,400610.3299,3.1821,0.5593,3.7785,0.2901,3.7571,1.5865,0.5434,3.7853,3.092,1.4963,0.7229,1.785,1.6037,2.6118,1.9677,3.0922,2.0685,5.9687,1.8099,0,Benign
2.8165,122664.023,0.825,4.0584,0.7329,2.8141,1.3092,0.9957,0.5038,3.5327,1.8604,2.1896,1.154,0.8997,2.3963,0.1583,1.5461,4.6773,1.5686,5.1649,3.0023,0,Benign
17.2923,325164.0203,0.8222,1.2959,1.3204,6.0457,0.0776,0.3102,6.1957,3.3518,1.4041,0.8905,1.8148,1.736,2.5055,2.6735,0.8735,0.2786,0.6742,5.219,3.242,0,Benign
0.5342,11773578.1225,8.0418,0.4209,1.9357,1.9777,2.3419,2.105,2.3929,1.735,1.1806,1.0983,0.837,1.6943,0.8699,1.4618,0.5639,1.7615,3.3556,4.4652,1.776,0,Benign
0.1509,24950.5682,1.7235,0.8465,0.3931,1.5299,3.9667,1.5734,4.5898,4.3747,0.8255,0.3317,5.1951,1.5635,1.4201,1.0327,0.3364,2.8849,1.8314,4.1935,1.1002,0,Benign
1.0509,37872456.8907,0.5195,1.0467,2.6418,1.8723,0.886,2.4588,2.6615,1.706,0.3892,1.9854,3.0451,0.9978,1.9281,0.8264,0.3939,2.2866,0.9743,5.0322,2.3629,0,Benign
11.333,50490062.9201,0.7019,0.9221,2.8631,0.4523,3.0814,1.4544,1.2647,0.55,4.6567,2.0288,2.8206,0.6014,2.9254,0.6472,1.0685,1.6233,0.2882,4.6608,0.8616,0,Benign
19.7079,2586900.5456,4.8257,4.7892,2.5835,2.3692,1.8891,0.2731,5.4502,0.6709,3.9531,3.5768,0.2858,0.5557,6.6003,1.4785,3.5164,3.4243,0.6683,4.5089,6.0324,0,Benign
4.7816,5533539.0493,1.3817,2.4184,2.2841,2.1293,2.7932,1.1682,1.1623,0.5349,0.7892,3.339,2.723,0.3329,0.4326,4.3938,0.7548,2.9064,2.0218,5.0896,4.3344,0,Benign
8.9069,106711021.3544,3.122,2.4296,1.8769,2.1032,1.9596,0.3721,0.4313,1.4274,2.0742,2.3366,1.0905,2.3264,0.595,1.4609,0.8432,1.7893,0.8231,5.2336,4.9962,0,Benign
1.3123,157684534.0908,0.8322,1.2703,1.5761,0.6826,2.486,1.8296,4.2094,4.1021,0.3942,3.6224,0.3329,1.8544,3.057,0.2753,0.8899,2.1731,0.3686,4.2251,1.1576,0,Benign
11.5082,5691485.1193,4.6636,1.8895,0.281,0.5216,3.9149,0.8358,1.5821,1.8529,1.6476,1.9001,1.739,0.0544,2.2811,1.8748,1.4741,1.8609,1.8364,4.7604,0.637,0,Benign
0.0269,5682619.6269,2.3836,1.4548,0.7949,3.449,1.736,1.4332,2.2268,1.8026,1.844,2.238,1.2684,1.2569,4.2465,0.5794,2.4912,1.948,0.8062,5.2359,3.1255,0,Benign
0.2068,4849612.3739,3.3755,4.802,0.1311,0.3678,1.2991,0.8329,1.6654,1.0324,0.3465,0.6638,3.8711,0.6105,0.7668,4.3876,1.1219,2.6975,5.61,4.6332,1.8339,0,Benign
