files_created_sec,files_deleted_sec,files_modified_sec,files_renamed_sec,bytes_written_sec,bytes_read_sec,write_entropy_mean,file_extension_change_rate,access_sensitive_dir_rate,mass_deletion_indicator,encryption_ratio,shadow_copy_access_rate,mft_anomaly_score,symlink_creation_rate,alternate_data_stream_writes,macro_execution_indicators,high_freq_read_write_ratio,temp_folder_exec_rate,system32_modification_rate,Label,Attack_Type
1.1321,1.713,3.7536,1.4255,0.0176,0.4125,3.877,1.7081,0.5706,2.1372,0.917,1.0796,0.0714,0.0166,0.726,0.0641,0.1377,0.7288,0.9823,0,Benign
0.9523,0.4239,3.2308,2.9038,0.45,3.3817,4.3413,0.557,0.2977,0.4823,0.0238,0.6748,2.7812,0.3535,0.8705,0.2097,0.6406,4.374,0.7569,0,Benign
2.1231,3.6665,3.1353,0.5084,0.6072,0.1633,4.4044,1.8451,1.264,2.2201,0.5367,0.8643,2.2627,0.2247,0.3298,0.9812,0.4039,0.0745,0.587,0,Benign
0.5067,0.1335,0.0712,0.4299,0.962,2.5466,3.7104,0.8374,0.1057,1.7463,0.3321,1.0548,0.1577,1.8457,0.5531,0.256,0.6672,0.5193,0.6982,0,Benign
0.7443,1.6469,1.366,1.4638,0.1606,0.4217,3.2944,0.056,0.3973,0.8776,0.2482,0.1967,2.4687,0.0318,1.7438,2.0432,0.1922,2.0532,1.774,0,Benign
0.0199,0.9844,2.8681,2.025,0.0558,1.3905,2.2778,1.835,0.5374,0.6417,0.3512,1.7412,1.4293,3.2957,0.4961,1.3836,0.6412,0.6392,0.3938,0,Benign
0.8742,2.1586,0.3608,0.3794,0.3041,0.2726,2.153,0.2341,1.8822,1.5203,0.985,0.2408,0.494,2.8985,0.8435,1.6307,0.2142,2.2206,0.9563,0,Benign
0.5463,3.3567,1.0892,0.7036,0.4202,1.3893,4.2177,1.8815,1.226,0.6486,0.265,0.2096,0.091,0.1043,0.1795,1.7159,0.211,3.0798,1.2791,0,Benign
0.6722,0.4975,0.4143,0.1641,0.0767,0.0676,3.8519,0.6826,1.3746,0.3889,0.0643,2.0752,1.8676,0.1941,0.5146,1.5834,0.9594,1.4865,0.7643,0,Benign
0.0778,0.5486,1.1179,0.2033,0.0111,0.3154,2.7429,0.546,0.9245,0.4789,0.6666,0.2833,0.0112,0.2984,0.5873,1.8515,0.8799,0.7825,1.1651,0,Benign
1.849,6.4364,0.298,1.6578,1.4282,0.4851,3.8105,1.4937,0.602,2.1958,1.6654,0.2093,1.7368,0.1843,1.0149,2.1448,0.8884,0.808,1.0663,0,Benign
0.5554,1.3113,0.7604,3.4504,0.1954,1.3076,3.4921,4.0033,2.0226,0.6064,0.8285,0.825,2.1605,0.1549,2.75,0.2338,0.9573,0.3763,0.3481,0,Benign
0.6937,0.0589,0.2743,0.7359,1.0723,1.5431,3.3825,0.6748,0.7531,0.5207,0.9084,0.0587,1.3572,0.1423,0.3363,3.3011,0.2624,0.5744,1.1825,0,Benign
0.5199,0.694,0.0752,0.1713,0.301,1.162,4.4896,1.6341,0.3662,0.2159,1.1723,0.9383,0.1189,1.2685,0.1483,1.5668,0.2693,0.0052,0.622,0,Benign
1.8317,0.4278,1.8274,0.5281,0.1613,0.3044,3.5408,0.282,0.3127,1.2031,0.003,0.2224,0.2526,2.1802,0.3902,0.8726,0.6207,1.6622,0.0546,0,Benign
0.8527,0.803,1.5931,2.8495,1.6893,0.03,2.6263,0.508,0.9791,2.8077,0.6627,3.0855,0.4387,1.3278,4.704,7.8461,0.822,7.2201,0.82,1,FilelessStager
0.391,0.2624,0.3347,2.2306,0.7476,0.0951,3.2149,2.9182,0.8211,0.7233,0.2195,0.3568,0.5136,2.7677,0.8527,0.8331,0.9125,1.8327,0.2683,0,Benign
3.4244,1.9745,0.6489,2.2049,0.1199,55.9795,3.9013,0.3914,0.0391,1.2673,2.6805,0.8713,0.3341,0.1699,0.4762,0.5177,4.9579,2.6224,1.0513,1,DataExfiltration
3.0906,0.0058,0.3262,1.4877,1.0772,1.381,3.1685,0.9734,0.2207,0.2015,1.1269,0.6978,0.0919,0.2237,0.6639,1.8247,0.5061,1.5443,0.8319,0,Benign
10.4414,0.9758,0.7913,0.3121,0.0213,1.815,6.6258,0.3517,0.3387,4.3456,2.3372,0.4547,0.9998,3.7524,2.3294,0.8537,0.6467,1.1366,1.8757,1,ZeroDay_FileDrop
0.242,0.8845,0.3925,1.2712,0.9825,4.2045,2.4994,0.3562,0.5484,1.2064,0.549,3.4841,1.5396,0.7554,0.412,0.6776,0.8733,0.7302,0.1913,0,Benign
2.9034,0.959,14.7589,7.672,1.7839,1.1524,7.7139,7.756,0.5188,1.4602,1.3484,4.653,2.3688,0.1651,0.4441,1.2299,0.7493,0.1457,1.8428,1,Ransomware
0.0669,0.5945,1.2407,0.8147,0.2007,2.1837,4.9958,0.4169,0.1936,2.1868,0.3108,0.274,1.0552,0.7645,5.182,0.8869,0.4926,0.1578,0.4873,0,Benign
0.7981,0.6871,0.0166,0.1873,0.4396,286.0361,2.9825,0.6952,3.6636,1.7294,0.119,3.8782,2.9627,0.7384,2.5558,0.7532,4.5256,0.2032,0.8738,1,DataExfiltration
1.1342,0.6887,0.7371,0.2064,0.8142,0.7099,4.3913,1.926,0.833,1.0946,0.0124,0.0533,0.136,0.328,0.1353,0.3698,0.7019,0.8742,2.6193,0,Benign
0.8381,0.7333,1.2815,1.8592,0.7783,1.7772,4.1803,1.3179,0.6404,1.4838,1.7456,0.3761,0.8414,0.5171,0.2648,2.4844,0.96,0.5156,0.2823,0,Benign
0.153,0.8117,0.4263,0.7119,2.2931,0.2339,4.4207,2.6377,0.1768,0.4249,2.1235,1.6849,0.269,0.2215,0.5727,2.1318,0.5801,0.633,0.0033,0,Benign
3.5623,3.0777,0.6815,0.5197,0.0016,0.1233,3.3245,0.1104,0.3952,0.186,1.0728,2.9924,0.2707,2.3795,0.087,0.4405,0.5598,0.4893,0.0582,0,Benign
0.6781,0.9473,33.6894,39.7668,2.698,0.0334,7.6385,5.2706,0.8576,0.1086,1.2204,4.3315,0.2337,0.1631,0.416,0.1068,0.6938,0.843,0.2181,1,Ransomware
3.2984,0.5602,1.3412,0.1332,1.9328,0.1981,7.4993,0.3363,4.5163,0.3411,0.0642,0.9467,0.4278,5.4831,0.7265,2.8208,0.8175,1.7282,0.2753,1,ZeroDay_FileDrop
1.4877,2.3548,1.1239,1.3533,0.7656,1.2889,3.3835,0.0683,0.1771,0.5741,1.2519,0.2506,0.3233,2.2699,0.3487,1.9545,0.8282,1.3816,0.8283,0,Benign
0.0965,3.3431,0.0793,0.8064,0.8449,1.058,3.659,0.2647,0.0507,0.7744,0.1915,1.71,1.0374,0.1712,2.4179,4.0134,0.7486,11.3346,0.8977,1,FilelessStager
0.5501,0.9961,1.4052,0.803,2.395,0.2126,4.8398,2.3891,0.7076,0.2706,1.6249,0.2258,0.4467,0.1004,0.603,0.4015,0.8277,0.1195,0.0709,0,Benign
0.073,0.1168,2.8975,2.2769,0.2151,0.4166,4.4102,3.7716,0.0207,0.4749,2.8296,2.6753,0.6791,3.5874,2.6365,0.1696,0.656,1.2685,0.7149,0,Benign
0.6424,1.0318,0.521,0.33,0.019,0.8575,2.9816,0.0345,3.3335,0.25,0.1592,0.7002,0.0186,1.0034,0.9826,0.5183,0.3554,0.8323,0.5688,0,Benign
0.2571,1.6075,0.026,0.3525,1.6693,1.8674,3.5576,0.2998,0.6661,0.5981,0.0269,0.9653,2.0016,1.4107,0.0162,0.3699,0.6796,0.0889,1.102,0,Benign
0.1748,0.0361,0.2053,0.349,1.7462,0.0343,3.7383,0.084,0.0289,0.928,0.3736,0.0203,0.3421,0.0075,1.2581,1.5334,0.4257,0.7639,0.2824,0,Benign
0.6094,1.1661,0.6696,0.8599,0.773,0.025,1.7415,1.9148,0.0569,1.9099,0.9771,1.9511,0.3275,0.1677,0.7805,0.8001,0.9865,0.3202,0.7451,0,Benign
2.0092,0.866,0.4892,0.3965,0.7389,0.2093,4.1112,1.5937,0.1041,0.3118,2.6818,0.4022,0.4143,1.762,1.1897,0.4292,0.2635,0.9189,0.2339,0,Benign
0.2242,1.1572,1.099,2.6873,1.4158,0.0224,3.6317,5.0357,1.1743,0.2459,0.8375,0.2758,1.2613,0.0979,0.0029,0.1407,0.3383,1.9271,0.442,0,Benign
0.1016,0.6473,1.6958,0.8498,0.4491,0.6785,2.8849,1.446,1.3736,1.7361,0.3769,0.7167,0.5728,0.4869,0.2598,0.1106,0.57,0.6531,3.3265,0,Benign
0.6476,0.0576,2.2985,0.5721,0.631,0.0027,3.6139,0.4751,1.0402,1.7333,0.7153,1.7094,0.4324,0.0376,0.1145,0.0615,0.8323,0.5241,3.9857,0,Benign
1.7413,0.1862,0.0342,0.9718,0.676,2.981,2.453,0.0142,0.5179,0.0884,0.1354,0.5067,0.7171,0.5879,0.3722,1.5908,0.5042,0.0911,0.3656,0,Benign
1.4069,0.2308,0.0343,0.1358,0.5968,0.1547,3.0248,0.0563,3.6756,3.701,1.2511,0.404,2.5181,2.3725,0.2285,2.1793,0.6691,1.4499,1.1482,0,Benign
1.3748,0.6571,0.8533,0.3556,1.0247,4.0872,2.942,0.3051,1.526,0.5102,0.3478,0.8988,2.081,0.3846,1.4853,0.0844,0.1527,0.5826,1.5323,0,Benign
1.578,4.295,0.9688,0.5448,0.963,102.3716,3.1915,0.0924,0.2615,1.3587,2.2154,0.0055,2.4301,3.6884,1.1641,1.3117,3.7014,0.5175,0.0815,1,DataExfiltration
0.0675,1.3052,0.5904,0.4028,1.4092,0.2594,4.2857,2.2243,0.1742,7.1399,1.6316,0.3497,1.6927,1.4559,0.1887,0.6387,0.1685,0.4055,0.9797,0,Benign
2.1954,0.8564,2.0226,0.1547,1.5086,0.9159,2.8829,0.4684,0.4906,1.0161,1.5296,2.3986,2.4645,0.9207,0.1405,1.5707,0.4416,0.6391,0.1509,0,Benign
0.8581,1.3359,3.6559,0.4302,0.0249,0.3589,3.1755,1.079,1.5036,0.45,0.8792,0.0316,0.8324,2.3436,1.0537,0.0163,0.237,0.212,0.2786,0,Benign
0.2691,0.5517,0.306,1.1432,0.6282,0.7312,2.238,0.3435,1.2951,0.0934,0.0526,0.2191,0.1914,0.1322,0.5194,0.2619,0.2164,2.0607,0.0394,0,Benign
0.491,1.3148,0.2397,0.5943,1.9601,0.8308,3.4126,0.1762,0.1206,0.3169,0.1959,2.3343,1.5702,2.2902,0.7892,0.6324,0.4468,0.0548,0.5283,0,Benign
0.8819,1.3871,0.0648,0.8668,4.02,0.4769,1.9932,1.6138,1.0267,0.7083,0.0696,0.6628,1.1972,0.2457,0.0114,0.2517,0.9435,1.4448,0.209,0,Benign
3.8949,2.4675,0.6287,0.0198,1.4408,1.6592,3.4442,1.3055,1.1708,0.0159,0.6472,1.819,0.0426,0.1772,0.7384,0.772,0.1213,0.3016,5.1938,0,Benign
0.0203,0.1866,0.2843,0.8863,1.9335,0.5206,1.5773,2.3503,0.098,0.6519,0.972,0.5577,2.7423,0.7448,5.5703,5.8421,0.8912,6.2772,0.0484,1,Malicious_Macro
3.563,0.4881,1.7058,1.3312,1.6975,0.1088,3.5708,1.4927,0.9199,0.4976,0.1984,1.4827,0.5924,0.4035,0.4919,0.7452,0.5883,0.0225,2.6335,0,Benign
0.8298,1.8726,0.927,0.8153,3.6162,0.4949,4.8632,0.3815,0.1216,0.4187,0.2759,1.7776,1.2594,0.3564,0.26,0.1076,0.7295,1.0864,1.2652,0,Benign
0.9947,0.3317,7.1428,0.4021,1.8991,0.792,3.4644,0.1019,1.0171,0.0117,0.1431,0.1084,1.3512,0.5955,0.7937,1.1762,0.1758,0.0667,0.8255,0,Benign
0.0401,0.0609,0.1176,0.3685,0.9945,1.3893,3.2422,0.502,0.7256,0.0826,0.0289,0.7516,0.5266,0.2562,0.0861,1.2977,0.9419,0.1568,1.8776,0,Benign
0.0793,0.7504,0.0603,0.2381,2.0683,0.9749,4.6876,0.3212,5.6117,1.0744,2.705,1.0573,0.1723,0.4217,0.0404,0.0808,0.4466,0.7931,1.9174,0,Benign
1.3421,0.8569,2.6282,0.215,0.8691,0.0741,3.7107,1.6973,0.0272,0.2403,0.0638,0.4799,2.6292,1.3878,0.0504,0.0008,0.5792,0.3705,0.7923,0,Benign
1.3557,0.8237,1.5652,0.2328,0.8356,2.8117,3.4755,1.5886,0.9115,0.0586,0.7013,0.1282,0.599,1.2917,0.351,0.9508,0.2926,0.12,0.1253,0,Benign
0.5071,0.8031,0.1838,0.4846,2.5221,0.0441,4.5825,2.0022,0.2357,0.4332,1.6364,1.7581,1.5039,0.3348,0.3312,0.4644,0.3493,0.2842,0.0729,0,Benign
2.265,0.6799,0.3104,3.0912,0.0772,1.061,2.2446,0.6963,1.9712,0.1464,1.2313,1.72,0.3982,0.3008,0.7717,0.1108,0.8601,0.208,1.1346,0,Benign
0.4053,0.3282,0.8123,0.0942,0.5526,1.3647,2.497,0.967,0.4167,0.4995,0.2214,0.5362,2.0427,3.0203,2.7472,0.5723,0.2862,1.5057,1.6507,0,Benign
5.0365,1.0132,1.3675,1.1564,1.7833,0.6218,3.2922,0.9951,0.8445,0.3748,1.1894,0.3563,2.7961,0.9513,0.5864,0.0992,0.8935,0.774,2.3065,0,Benign
0.0026,0.4072,2.2396,0.6234,0.8724,0.0851,4.7005,0.8594,1.4361,0.4804,0.0932,0.5991,0.1462,0.193,0.9963,0.593,0.1062,3.7008,1.3184,0,Benign
3.3001,0.5572,1.0136,0.9247,0.0577,1.1995,4.3574,1.7513,0.0596,3.7725,0.6827,0.0377,0.2162,1.5043,0.7438,2.4,0.1521,0.8547,0.0816,0,Benign
1.0783,2.3441,0.6338,0.1004,2.7624,0.0141,3.1327,0.1156,2.6533,1.7402,0.1221,2.0825,0.357,1.4942,1.6038,0.2421,0.1678,0.0389,0.7435,0,Benign
5.4569,0.7155,2.5819,0.2038,0.8515,0.7673,4.1905,0.3918,0.0534,2.4702,2.0698,0.0206,0.9673,0.2791,0.3608,0.354,0.9756,0.1882,1.156,0,Benign
0.9021,0.2285,0.1085,0.0085,0.4776,0.5193,3.2612,2.9587,2.0819,0.1261,0.9693,0.3565,1.4071,0.3714,0.3348,0.0125,0.5593,0.8221,1.168,0,Benign
0.0587,0.1441,0.5664,6.3577,1.8173,0.3039,2.0344,1.245,1.1841,0.6296,0.1187,0.3274,4.6281,0.2591,0.135,0.8679,0.1534,3.0991,1.092,0,Benign
0.6093,0.8184,0.1091,1.0534,0.7016,0.7744,3.6843,0.4329,4.9217,0.092,0.1317,0.1217,0.1038,0.8521,1.8275,1.1863,0.949,0.4701,0.0656,0,Benign
2.426,2.3927,0.3797,1.5437,0.5169,1.1576,2.4684,2.1915,0.443,0.3353,0.0253,0.6573,1.8702,1.8925,0.2823,0.4542,0.865,0.0682,1.6179,0,Benign
1.1465,0.1903,0.3614,1.6673,0.0854,3.2709,3.6353,1.631,1.8834,0.5649,0.2805,0.4908,0.0472,0.8835,1.8316,0.5371,0.9653,0.0414,0.2046,0,Benign
0.2199,1.08,2.8298,0.9458,0.3305,2.5611,2.663,1.6647,0.4526,0.0001,2.3352,0.3273,1.8467,2.0462,2.6712,0.4203,0.343,2.3575,2.38,0,Benign
1.6241,2.5802,0.3848,2.6125,0.4972,0.2068,3.5025,4.9872,0.6174,1.313,0.6884,0.2937,1.4906,0.4087,0.9426,1.2485,0.9594,0.5268,0.965,0,Benign
0.7,0.1167,1.517,0.3813,0.3306,0.2305,4.8236,0.4513,0.6451,0.1339,0.9395,0.5348,0.0586,1.8362,2.61,0.6929,0.2158,1.1964,0.8292,0,Benign
0.3628,0.3475,1.0952,0.1593,3.0769,0.1891,2.8754,0.9942,0.0069,1.5851,0.7558,0.1559,0.1955,1.6844,1.0888,0.8177,0.737,0.6152,2.2124,0,Benign
0.0846,1.381,1.3215,0.8022,0.8463,0.8215,3.3387,2.8371,1.0326,3.7925,1.9785,1.256,0.0349,0.433,1.0308,0.1388,0.1083,0.4257,0.1456,0,Benign
0.0984,2.0701,0.3721,2.0249,0.187,0.5029,5.3999,1.1971,0.158,0.8427,0.6182,0.8601,1.2428,0.2198,2.5382,0.1319,0.2752,0.4862,4.1302,0,Benign
0.8799,1.4325,1.0303,2.4246,2.1774,0.0844,2.2778,0.1517,0.5432,1.642,1.2568,3.2064,1.6724,0.485,0.2808,1.1173,0.3262,0.5362,2.2143,0,Benign
0.2471,0.1899,0.1586,0.0407,1.3879,0.4012,4.2535,0.0378,3.0739,2.0602,0.6296,1.2958,3.2736,0.883,0.7259,1.0575,0.6511,0.605,1.7672,0,Benign
1.6406,0.2758,0.6921,0.2969,1.177,1.5895,2.1356,0.7581,2.0971,1.9109,0.4284,2.525,0.8539,1.694,0.3323,0.4861,0.7408,1.1966,0.0891,0,Benign
0.13,0.4944,0.4303,1.6571,0.576,0.0291,4.2001,0.9736,0.6076,1.4169,0.9098,1.9108,0.8691,0.9663,0.9611,0.4115,0.4105,0.6039,0.5,0,Benign
0.7718,0.2399,2.5061,0.4797,0.4245,0.85,3.9816,0.5999,2.2393,0.2722,1.7697,0.9378,0.8119,0.3205,3.9126,4.8226,0.828,8.4941,1.4228,1,FilelessStager
0.9059,0.2993,1.2856,0.5906,1.6665,2.1649,2.5909,0.1697,0.3949,0.0856,0.9602,0.2857,0.0584,3.1857,0.1303,1.2822,0.9661,0.4704,0.4134,0,Benign
0.1559,1.0252,3.7803,0.2066,0.6617,0.3726,3.4831,0.098,0.416,0.8961,1.4856,0.7854,0.7817,0.3672,3.2257,1.2086,0.6406,0.7414,0.6443,0,Benign
23.1975,0.2696,0.5345,1.5213,0.8992,0.7692,6.557,0.3257,0.0138,1.1552,0.1102,1.9123,0.0429,6.0182,2.1432,0.4391,0.212,3.1169,0.5873,1,ZeroDay_FileDrop
1.3577,1.5175,1.2464,0.8345,0.3919,0.2192,4.1637,0.4564,1.7248,0.3585,0.961,0.9668,0.1128,1.1559,0.1684,1.5374,0.9577,1.2027,0.3795,0,Benign
0.2088,1.5037,1.5866,0.2859,0.4446,0.3901,2.5008,0.0593,1.7015,0.1343,1.2887,0.1167,4.706,1.6618,1.0509,1.1518,0.2815,0.558,0.5652,0,Benign
1.936,0.6749,1.9769,0.3173,0.7982,3.8649,3.9873,0.9068,0.657,0.0274,1.4507,0.7432,1.0625,0.3113,1.2707,0.705,0.9941,0.0106,0.6004,0,Benign
0.4269,0.6643,2.0314,0.5336,0.5073,0.4999,3.3725,0.4444,0.4757,0.0314,0.5353,0.0165,0.8924,0.4694,0.1239,0.7064,0.2531,1.2299,2.6636,0,Benign
0.6619,0.3147,0.3067,0.4053,0.6501,0.1729,4.705,0.7226,3.3338,0.5141,4.4386,0.774,3.729,0.4553,0.1194,0.626,0.89,0.7747,0.2538,0,Benign
0.0794,0.2634,1.9534,0.1379,0.0319,2.0914,2.7183,0.1389,0.792,0.4704,0.6115,1.3871,0.5982,0.8305,0.6324,0.1163,0.559,1.097,0.3009,0,Benign
0.1236,0.2303,2.5256,0.2563,2.132,5.0648,3.1637,0.0212,0.522,0.2184,0.0047,0.436,0.1172,1.4933,7.4326,0.5248,0.1207,0.4591,1.1745,0,Benign
3.6791,0.7163,0.7339,0.1929,0.7633,0.2394,6.5612,1.6382,0.5211,1.1729,0.0138,1.8474,0.8305,5.1617,0.8886,0.569,0.2162,2.903,0.0995,1,ZeroDay_FileDrop
0.379,0.0852,0.1171,1.3215,0.3439,2.1691,4.4401,1.7596,0.7722,0.2956,1.2581,0.8644,0.1792,1.6965,0.3549,2.5968,0.3438,0.1749,0.0694,0,Benign
0.3539,1.5876,2.6664,0.4831,0.6025,0.2863,3.2089,1.3111,0.2228,0.5748,0.6053,0.1466,0.4331,0.3804,4.2812,4.2176,0.1896,4.6326,0.2357,1,Malicious_Macro
0.7763,1.1747,1.4016,0.4524,0.276,0.7906,2.856,0.467,0.2827,0.5642,2.0268,0.741,2.3722,0.456,6.7172,0.4191,0.6611,0.807,7.2766,0,Benign
6.2476,1.1407,0.5301,0.8552,0.0728,0.0268,4.4544,0.7233,0.1763,3.0693,0.3885,0.8983,0.3195,1.1345,0.679,0.922,0.7963,1.6579,0.8285,0,Benign
1.7566,0.4851,0.1533,2.4751,1.0453,0.4924,4.2129,0.1531,0.5589,0.421,1.0269,0.7443,0.1459,0.4014,0.2033,2.2822,0.6745,0.6949,2.6211,0,Benign
0.8254,1.0885,0.3498,3.0286,0.2553,0.3222,2.4098,0.3781,1.023,0.6676,0.1235,0.5578,0.6725,0.538,0.2854,1.3687,0.1635,0.4782,0.0472,0,Benign
0.3997,0.3929,0.6371,0.3776,5.1698,0.9685,5.5585,0.0669,0.6131,0.296,1.1973,2.8697,3.2789,0.1874,0.8306,0.1681,0.3176,1.1429,0.3306,0,Benign
0.0837,0.7349,0.8794,1.3107,0.5844,0.2931,4.3884,1.2753,3.8061,0.6395,0.1276,0.0353,2.3986,0.7021,4.5183,1.4228,0.3272,0.1558,8.7704,1,Persistence_Files
0.7998,3.9144,1.9909,2.1958,2.9974,0.7378,4.3762,0.2931,0.0463,1.102,1.1041,0.1692,0.8279,0.0122,1.5255,1.303,0.698,0.4975,3.7124,0,Benign
0.2465,1.12,1.3616,1.0878,1.9091,0.0755,3.4071,0.2426,4.9808,1.1125,1.4156,1.182,1.0724,1.941,1.4576,0.5177,0.5746,0.5387,1.0901,0,Benign
0.335,0.5745,0.4323,0.9186,0.2978,3.1658,4.1998,0.2675,2.832,0.8284,1.2515,1.0347,4.5543,0.7598,0.224,0.1169,6.0909,0.6829,0.8286,1,DataExfiltration
0.3951,0.101,0.2673,1.2966,0.187,0.7304,4.0118,1.5028,3.1621,0.8051,0.0128,1.5047,1.973,0.1296,1.2702,2.3774,0.6908,1.1146,0.3192,0,Benign
0.7553,0.1452,0.7464,1.3896,1.4214,0.111,4.5537,0.1362,0.2266,0.4034,1.619,0.6706,0.0715,0.8977,0.8901,0.383,0.9461,1.2943,0.72,0,Benign
2.4583,0.6687,0.2569,0.5315,1.969,0.926,4.3067,0.1626,2.6213,0.5107,0.8034,0.8338,1.8924,0.0657,1.5771,0.4438,0.5422,0.5638,0.3567,0,Benign
0.1666,0.4516,33.7148,27.9596,0.3994,0.1063,7.8301,7.2899,0.533,0.3256,0.8763,5.3494,1.1194,1.7093,0.3953,0.0219,0.7881,0.3822,1.0441,1,Ransomware
3.1417,2.4457,0.6673,0.7734,0.4583,89.9578,4.1628,3.1812,0.442,0.6346,1.0523,0.2584,0.418,1.5491,0.9144,0.0081,2.4852,0.7145,1.198,1,DataExfiltration
0.6594,4.5233,0.4037,0.5345,3.4248,0.7028,3.3693,0.1777,1.7301,2.8787,0.618,0.7784,2.3308,0.2084,0.5275,0.0505,0.3133,0.1336,0.8115,0,Benign
1.8581,0.5675,1.2429,1.6389,0.3407,0.9208,3.369,0.3029,1.5382,1.4007,0.3342,0.1411,1.5665,0.7792,1.6902,1.6994,0.8832,0.5147,1.0443,0,Benign
0.0174,1.2633,0.0734,0.8434,1.1428,1.5787,1.8304,0.465,0.1976,0.5348,0.2886,0.2825,0.3122,0.451,3.4233,0.7781,0.9033,0.1489,0.0809,0,Benign
1.5726,2.8829,1.3247,2.7245,1.4465,3.0667,2.6879,1.2389,0.2679,1.1302,0.4319,0.8881,0.0003,0.4511,2.7822,0.2827,0.612,0.2919,0.3192,0,Benign
0.1967,0.5549,1.8224,3.5438,0.147,1.3973,4.3495,0.0455,0.3445,0.3621,0.9059,0.7436,0.8076,0.0188,0.8573,0.4573,0.2072,1.3858,0.901,0,Benign
0.4858,0.0117,0.1731,2.3374,0.0655,0.7288,3.3793,0.7202,2.5649,0.5572,0.0389,1.685,0.9911,0.541,0.173,0.3744,0.4194,2.5292,0.0792,0,Benign
0.7952,0.1373,0.3982,1.4108,0.0372,0.1365,3.1444,0.1031,3.3585,0.4123,0.3408,0.9565,0.0948,0.2022,1.7369,0.0453,0.7794,3.8573,0.1313,0,Benign
0.67,0.9691,1.9375,1.992,1.8181,0.546,3.1881,1.345,0.0115,0.4301,0.9272,1.417,0.4004,0.0292,0.3595,0.0825,0.216,0.7979,0.805,0,Benign
0.0686,0.8509,0.8522,2.152,0.7566,1.3438,2.3391,0.8912,0.6298,0.1925,0.0979,1.5232,0.8946,0.9674,2.3861,1.0808,0.919,1.0623,0.9591,0,Benign
1.5618,1.0099,0.1652,0.5918,0.9768,0.4323,4.3675,0.4667,0.8109,1.6063,2.4787,1.7284,2.9312,0.7306,1.6283,5.4213,0.864,7.9903,0.4935,1,Malicious_Macro
0.6476,0.2219,1.7117,3.7681,0.8056,0.5719,3.7756,1.3141,3.9357,0.345,1.2694,1.4274,1.0031,0.1085,1.2481,0.6796,0.5425,1.2462,0.5839,0,Benign
0.2361,5.0934,0.1177,0.9383,0.3046,1.7638,4.3728,1.4143,0.426,0.1909,0.0815,0.2492,0.6417,2.2421,0.2355,0.8636,0.5091,0.9382,0.0285,0,Benign
1.155,0.437,5.1083,0.6517,1.3147,0.4961,3.4948,0.417,0.9121,0.0653,0.8388,0.0737,0.0884,0.6707,0.0289,1.7625,0.1304,0.2822,0.9772,0,Benign
1.0167,1.4222,1.776,0.1069,0.381,2.3527,3.9545,1.5757,0.5105,0.2501,0.8605,0.038,0.3586,1.6024,1.569,2.1522,0.114,1.246,0.6811,0,Benign
1.336,0.7533,0.2172,0.2426,0.2758,0.0482,3.985,0.8406,2.8642,0.8666,0.0071,0.1832,0.0161,0.1722,0.0572,1.3935,0.8916,1.2634,1.0583,0,Benign
1.2662,2.3492,0.6449,1.1041,0.4763,0.937,3.1628,1.1924,1.3609,0.0945,0.5445,1.3685,0.5213,3.8235,0.3676,1.097,0.7735,0.334,0.7201,0,Benign
0.8965,0.6942,2.1031,1.1721,1.8125,1.6203,3.6141,0.6563,1.7197,1.4793,1.872,1.34,0.4959,0.0959,0.0544,0.4994,0.9894,2.3933,0.271,0,Benign
1.117,0.5851,2.1384,0.6634,0.3153,0.34,3.4845,0.0658,0.7499,0.8856,0.0017,1.2006,0.3273,1.7314,4.496,1.5421,0.549,1.6652,0.601,0,Benign
1.3802,0.0114,0.0074,0.6672,1.0296,1.9619,3.1772,1.9015,0.5781,0.4562,1.6235,0.2578,0.1959,0.8883,1.4943,0.9078,0.9515,1.1241,0.8601,0,Benign
0.0609,2.8276,1.4755,1.5127,0.0744,0.1686,2.7663,0.1947,0.6003,1.2343,0.8593,0.0772,0.062,1.0043,2.2585,0.8356,0.6367,0.3955,1.4582,0,Benign
0.2454,2.5271,0.166,0.3003,0.106,0.9607,3.0437,0.3801,0.1817,1.9727,0.1399,0.3152,0.0269,0.8131,2.8077,0.3072,0.9231,1.2563,1.7802,0,Benign
1.3992,0.0266,0.1621,4.8196,0.9425,10.6998,3.9013,0.6085,0.2645,2.8806,0.0716,0.2513,0.8194,0.4406,0.1678,3.5308,0.3036,0.0779,0.0692,0,Benign
2.5012,0.3591,121.2511,214.767,0.3052,0.16,7.6319,6.4059,0.8112,1.0009,1.0238,5.3944,0.225,1.5348,1.4997,0.8426,0.642,1.3004,1.0307,1,Ransomware
0.2413,1.0667,0.6489,4.8205,1.6142,1.9087,3.4781,1.4124,1.3505,1.7378,2.7451,0.4952,0.786,0.3612,5.3841,0.111,0.6228,3.6735,2.3874,0,Benign
0.0017,0.1152,0.434,0.1138,1.6833,3.8732,4.2086,0.9202,0.5284,0.513,1.1113,0.9634,2.5788,1.8628,0.4695,0.4482,0.1615,0.0424,0.3759,0,Benign
1.9176,0.359,0.3551,0.4585,0.0478,0.0378,3.7812,0.0008,1.5488,0.1563,1.9206,0.4611,0.0212,2.0705,0.296,1.6868,0.351,0.7153,0.0686,0,Benign
